Expediente,Fecha,Nombre,Link
CFP 9608/2018,11/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7164676&tipo=corrupcion-administrativa
CFP 9608/2018,11/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7164576&tipo=corrupcion-administrativa
CFP 9608/2018,10/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7154064&tipo=corrupcion-administrativa
CFP 9608/2018,05/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7133554&tipo=corrupcion-administrativa
CFP 9608/2018,04/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7126577&tipo=corrupcion-administrativa
CFP 9608/2018,04/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7126974&tipo=corrupcion-administrativa
CFP 9608/2018,04/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7126607&tipo=corrupcion-administrativa
CFP 9608/2018,31/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7112605&tipo=corrupcion-administrativa
CFP 9608/2018,31/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7112544&tipo=corrupcion-administrativa
CFP 9608/2018,30/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7119257&tipo=corrupcion-administrativa
CFP 9608/2018,30/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7097625&tipo=corrupcion-administrativa
CFP 9608/2018,29/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7092601&tipo=corrupcion-administrativa
CFP 9608/2018,29/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7092649&tipo=corrupcion-administrativa
CFP 9608/2018,29/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7092827&tipo=corrupcion-administrativa
CFP 9608/2018,27/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7087158&tipo=corrupcion-administrativa
CFP 9608/2018,24/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7070723&tipo=corrupcion-administrativa
CFP 9608/2018,22/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7056087&tipo=corrupcion-administrativa
CFP 9608/2018,22/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7055671&tipo=corrupcion-administrativa
CFP 9608/2018,22/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7055600&tipo=corrupcion-administrativa
CFP 9608/2018,22/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7056079&tipo=corrupcion-administrativa
CFP 9608/2018,22/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7055669&tipo=corrupcion-administrativa
CFP 9608/2018,22/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7055790&tipo=corrupcion-administrativa
CFP 9608/2018,22/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7056065&tipo=corrupcion-administrativa
CFP 9608/2018,21/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7048165&tipo=corrupcion-administrativa
CFP 9608/2018,21/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7047982&tipo=corrupcion-administrativa
CFP 9608/2018,21/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7047832&tipo=corrupcion-administrativa
CFP 9608/2018,15/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7022146&tipo=corrupcion-administrativa
CFP 9608/2018,15/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7021443&tipo=corrupcion-administrativa
CFP 9608/2018,14/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7021311&tipo=corrupcion-administrativa
CFP 9608/2018,14/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7022138&tipo=corrupcion-administrativa
CFP 9608/2018,14/08/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7020679&tipo=corrupcion-administrativa
CFP 10456/2014,19/02/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,scp/include/showFile.php?acc=showFAR&id=13341343&tipo=corrupcion-administrativa
CFP 10456/2014,12/09/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,scp/include/showFile.php?acc=showFAR&id=12024913&tipo=corrupcion-administrativa
CFP 10456/2014,05/09/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12002466&tipo=corrupcion-administrativa
CFP 10456/2014,24/08/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,scp/include/showFile.php?acc=showFAR&id=11967203&tipo=corrupcion-administrativa
CFP 10456/2014,28/05/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9883016&tipo=corrupcion-administrativa
CFP 10456/2014,05/05/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9833340&tipo=corrupcion-administrativa
CFP 10456/2014,01/03/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9682144&tipo=corrupcion-administrativa
CFP 10456/2014,18/02/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9657792&tipo=corrupcion-administrativa
CFP 10456/2014,12/08/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9312488&tipo=corrupcion-administrativa
CFP 10456/2014,27/07/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9271954&tipo=corrupcion-administrativa
CFP 10456/2014,11/03/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9113811&tipo=corrupcion-administrativa
CFP 10456/2014,21/02/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9060989&tipo=corrupcion-administrativa
CFP 10456/2014,06/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8887271&tipo=corrupcion-administrativa
CFP 10456/2014,05/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8880956&tipo=corrupcion-administrativa
CFP 10456/2014,25/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8837382&tipo=corrupcion-administrativa
CFP 10456/2014,29/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8747343&tipo=corrupcion-administrativa
CFP 10456/2014,05/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8533018&tipo=corrupcion-administrativa
CFP 10456/2014,19/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8371979&tipo=corrupcion-administrativa
CFP 10456/2014,17/07/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8361943&tipo=corrupcion-administrativa
CFP 10456/2014,03/06/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8186655&tipo=corrupcion-administrativa
CFP 10456/2014,15/05/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8102142&tipo=corrupcion-administrativa
CFP 10456/2014,05/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7134607&tipo=corrupcion-administrativa
CFP 10456/2014,05/09/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7134517&tipo=corrupcion-administrativa
CFP 10456/2014,11/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6893586&tipo=corrupcion-administrativa
CFP 10456/2014,11/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6893525&tipo=corrupcion-administrativa
CFP 10456/2014,04/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6864235&tipo=corrupcion-administrativa
CFP 10456/2014,04/07/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6864425&tipo=corrupcion-administrativa
CFP 10456/2014,23/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6666492&tipo=corrupcion-administrativa
CFP 10456/2014,23/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6663778&tipo=corrupcion-administrativa
CFP 10456/2014,23/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6663591&tipo=corrupcion-administrativa
CFP 10456/2014,18/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6638689&tipo=corrupcion-administrativa
CFP 10456/2014,18/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6638716&tipo=corrupcion-administrativa
CFP 10456/2014,03/05/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6555938&tipo=corrupcion-administrativa
CFP 10456/2014,24/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6507585&tipo=corrupcion-administrativa
CFP 10456/2014,19/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6477125&tipo=corrupcion-administrativa
CFP 10456/2014,19/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6476853&tipo=corrupcion-administrativa
CFP 10456/2014,05/04/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6398918&tipo=corrupcion-administrativa
CFP 10456/2014,08/03/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6277137&tipo=corrupcion-administrativa
CFP 10456/2014,08/03/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6276860&tipo=corrupcion-administrativa
CFP 10456/2014,08/03/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6276849&tipo=corrupcion-administrativa
CFP 10456/2014,21/02/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6209659&tipo=corrupcion-administrativa
CFP 10456/2014,21/02/2018,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6209459&tipo=corrupcion-administrativa
CFP 10456/2014,19/12/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6087302&tipo=corrupcion-administrativa
CFP 10456/2014,05/12/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6039505&tipo=corrupcion-administrativa
CFP 10456/2014,05/12/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6039476&tipo=corrupcion-administrativa
CFP 10456/2014,05/12/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6039509&tipo=corrupcion-administrativa
CFP 10456/2014,05/12/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6039472&tipo=corrupcion-administrativa
CFP 10456/2014,15/11/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5974656&tipo=corrupcion-administrativa
CFP 10456/2014,15/11/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5974639&tipo=corrupcion-administrativa
CFP 10456/2014,06/11/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5939549&tipo=corrupcion-administrativa
CFP 10456/2014,05/10/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5827535&tipo=corrupcion-administrativa
CFP 10456/2014,24/08/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5656348&tipo=corrupcion-administrativa
CFP 10456/2014,24/08/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5656393&tipo=corrupcion-administrativa
CFP 10456/2014,29/06/2017,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5479717&tipo=corrupcion-administrativa
FRO 18115/2017,14/10/2025,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=14074306&tipo=corrupcion-administrativa
FRO 18115/2017,06/02/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12374481&tipo=corrupcion-administrativa
FMP 88/2019,16/09/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8,scp/include/showFile.php?acc=showFAR&id=13968326&tipo=corrupcion-administrativa
FMP 88/2019,03/07/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8,scp/include/showFile.php?acc=showFAR&id=13756115&tipo=corrupcion-administrativa
FMP 88/2019,14/10/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=13052748&tipo=corrupcion-administrativa
FMP 88/2019,21/09/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12996935&tipo=corrupcion-administrativa
FMP 88/2019,09/08/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12859337&tipo=corrupcion-administrativa
FMP 88/2019,14/06/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12738109&tipo=corrupcion-administrativa
FMP 88/2019,23/05/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12709696&tipo=corrupcion-administrativa
FMP 88/2019,06/05/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12622508&tipo=corrupcion-administrativa
FMP 88/2019,03/04/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12518803&tipo=corrupcion-administrativa
FMP 88/2019,08/03/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12455858&tipo=corrupcion-administrativa
FMP 88/2019,23/11/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12236430&tipo=corrupcion-administrativa
FMP 88/2019,08/11/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12199332&tipo=corrupcion-administrativa
FMP 88/2019,01/11/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12177382&tipo=corrupcion-administrativa
FMP 88/2019,31/10/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12176852&tipo=corrupcion-administrativa
FMP 88/2019,26/07/2023,TRIBUNAL DE FERIA NÂ° 1 - ATIENDE A LOS TOF,scp/include/showFile.php?acc=showFAR&id=11884178&tipo=corrupcion-administrativa
FMP 88/2019,13/03/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11513304&tipo=corrupcion-administrativa
FMP 88/2019,22/09/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11065615&tipo=corrupcion-administrativa
FMP 88/2019,22/09/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11065608&tipo=corrupcion-administrativa
FMP 88/2019,10/06/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10774295&tipo=corrupcion-administrativa
FMP 88/2019,10/06/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10774164&tipo=corrupcion-administrativa
FMP 88/2019,26/05/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10721661&tipo=corrupcion-administrativa
FMP 88/2019,24/05/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10720667&tipo=corrupcion-administrativa
FMP 88/2019,24/05/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10720730&tipo=corrupcion-administrativa
FMP 88/2019,16/05/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10690326&tipo=corrupcion-administrativa
FMP 88/2019,29/04/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10639660&tipo=corrupcion-administrativa
FMP 88/2019,20/04/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10637632&tipo=corrupcion-administrativa
FMP 88/2019,12/04/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10585985&tipo=corrupcion-administrativa
FMP 88/2019,01/04/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10554919&tipo=corrupcion-administrativa
FMP 88/2019,30/03/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10553410&tipo=corrupcion-administrativa
FMP 88/2019,30/03/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10544520&tipo=corrupcion-administrativa
FMP 88/2019,25/03/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10529416&tipo=corrupcion-administrativa
FMP 88/2019,25/03/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10592294&tipo=corrupcion-administrativa
FMP 88/2019,25/03/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10592395&tipo=corrupcion-administrativa
FMP 88/2019,04/03/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10470873&tipo=corrupcion-administrativa
FMP 88/2019,02/03/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10467851&tipo=corrupcion-administrativa
FMP 88/2019,17/02/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10459746&tipo=corrupcion-administrativa
FMP 88/2019,06/01/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=10388400&tipo=corrupcion-administrativa
FMP 88/2019,30/12/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10381858&tipo=corrupcion-administrativa
CFP 5048/2016,17/09/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13977048&tipo=corrupcion-administrativa
CFP 5048/2016,01/09/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13918580&tipo=corrupcion-administrativa
CFP 5048/2016,25/08/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13891900&tipo=corrupcion-administrativa
CFP 5048/2016,22/08/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13885798&tipo=corrupcion-administrativa
CFP 5048/2016,18/08/2025,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=13884859&tipo=corrupcion-administrativa
CFP 5048/2016,14/08/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13861800&tipo=corrupcion-administrativa
CFP 5048/2016,04/08/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13819878&tipo=corrupcion-administrativa
CFP 5048/2016,18/07/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13803341&tipo=corrupcion-administrativa
CFP 5048/2016,10/07/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13772884&tipo=corrupcion-administrativa
CFP 5048/2016,01/07/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13747734&tipo=corrupcion-administrativa
CFP 5048/2016,27/06/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13734660&tipo=corrupcion-administrativa
CFP 5048/2016,27/06/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13734045&tipo=corrupcion-administrativa
CFP 5048/2016,24/06/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13719228&tipo=corrupcion-administrativa
CFP 5048/2016,17/06/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13698036&tipo=corrupcion-administrativa
CFP 5048/2016,15/05/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13590017&tipo=corrupcion-administrativa
CFP 5048/2016,20/02/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13343150&tipo=corrupcion-administrativa
CFP 5048/2016,13/02/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13321285&tipo=corrupcion-administrativa
CFP 5048/2016,10/04/2024,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=12540090&tipo=corrupcion-administrativa
CFP 5048/2016,04/12/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=12268085&tipo=corrupcion-administrativa
CFP 5048/2016,25/10/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=12153772&tipo=corrupcion-administrativa
CFP 5048/2016,07/09/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=12012735&tipo=corrupcion-administrativa
CFP 5048/2016,30/05/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=11736634&tipo=corrupcion-administrativa
CFP 5048/2016,16/05/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=11692529&tipo=corrupcion-administrativa
CFP 5048/2016,12/05/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=11683513&tipo=corrupcion-administrativa
CFP 5048/2016,05/05/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=11657924&tipo=corrupcion-administrativa
CFP 5048/2016,09/03/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=11472616&tipo=corrupcion-administrativa
