Expediente,EstadoSolapa,Resolución
CFP 3710/2014,Terminadas,14/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3710/2014,Terminadas,14/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3710/2014,Terminadas,14/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3710/2014,Terminadas,07/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3710/2014,Terminadas,15/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3710/2014,Terminadas,14/05/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3710/2014,Terminadas,20/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3710/2014,Terminadas,07/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3710/2014,Terminadas,07/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3710/2014,Terminadas,01/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3710/2014,Terminadas,18/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3710/2014,Terminadas,18/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3710/2014,Terminadas,05/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3710/2014,Terminadas,24/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3710/2014,Terminadas,11/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3710/2014,Terminadas,30/08/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3710/2014,Terminadas,07/10/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 3679/2014,Terminadas,12/07/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3679/2014,Terminadas,24/05/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2864/2014,Terminadas,18/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2864/2014,Terminadas,28/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2864/2014,Terminadas,26/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2864/2014,Terminadas,23/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2864/2014,Terminadas,15/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2864/2014,Terminadas,15/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2864/2014,Terminadas,09/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2864/2014,Terminadas,12/11/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2864/2014,Terminadas,20/07/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2864/2014,Terminadas,19/05/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 2391/2014,Terminadas,01/04/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2300/2014,Terminadas,13/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2299/2014,Terminadas,07/10/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 2299/2014,Terminadas,16/07/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2299/2014,Terminadas,25/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2299/2014,Terminadas,06/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2299/2014,Terminadas,06/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2299/2014,Terminadas,22/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2299/2014,Terminadas,22/10/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2124/2014,Terminadas,22/12/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1791/2014,Terminadas,21/09/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1791/2014,Terminadas,03/08/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1791/2014,Terminadas,21/05/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1791/2014,Terminadas,21/05/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1791/2014,Terminadas,20/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1791/2014,Terminadas,13/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 1791/2014,Terminadas,05/10/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1791/2014,Terminadas,04/03/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1791/2014,Terminadas,19/12/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1791/2014,Terminadas,17/06/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 1450/2014,Terminadas,09/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1450/2014,Terminadas,27/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1420/2014,Terminadas,30/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1363/2014,Terminadas,02/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1363/2014,Terminadas,20/05/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1150/2014,Terminadas,11/02/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1150/2014,Terminadas,22/09/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1150/2014,Terminadas,18/08/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1150/2014,Terminadas,10/07/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1150/2014,Terminadas,23/10/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1150/2014,Terminadas,12/06/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 1150/2014,Terminadas,20/05/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 1139/2014,Terminadas,16/07/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 1117/2014,Terminadas,15/08/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 1117/2014,Terminadas,11/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1117/2014,Terminadas,11/07/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1117/2014,Terminadas,19/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 1117/2014,Terminadas,19/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 663/2014,Terminadas,28/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 663/2014,Terminadas,07/07/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 197/2014,Terminadas,29/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 197/2014,Terminadas,09/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 170/2014,Terminadas,20/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FSM 47004993/2013,Terminadas,07/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FSM 47004993/2013,Terminadas,07/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FSM 47004993/2013,Terminadas,07/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FSM 47004993/2013,Terminadas,15/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
FLP 32037862/2013,Terminadas,26/12/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
FLP 32037862/2013,Terminadas,05/09/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
FLP 32037862/2013,Terminadas,25/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
FLP 32037862/2013,Terminadas,06/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
FLP 32037862/2013,Terminadas,15/03/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
FLP 32037862/2013,Terminadas,06/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
FLP 32037862/2013,Terminadas,23/12/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 71326/2013,Terminadas,20/03/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CCC 59219/2013,Terminadas,05/04/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CCC 57447/2013,Terminadas,21/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CCC 57447/2013,Terminadas,01/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CCC 54138/2013,Terminadas,07/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 54138/2013,Terminadas,07/07/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 54138/2013,Terminadas,28/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 54138/2013,Terminadas,28/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 54138/2013,Terminadas,28/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 54138/2013,Terminadas,28/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 54138/2013,Terminadas,28/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 54138/2013,Terminadas,28/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 54138/2013,Terminadas,28/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 54138/2013,Terminadas,25/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 54138/2013,Terminadas,25/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 54138/2013,Terminadas,04/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 54138/2013,Terminadas,03/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 54138/2013,Terminadas,07/07/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 42188/2013,Terminadas,08/06/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CCC 38119/2013,Terminadas,04/07/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 38119/2013,Terminadas,27/06/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 38119/2013,Terminadas,25/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 38119/2013,Terminadas,14/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 38119/2013,Terminadas,17/02/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 38119/2013,Terminadas,10/11/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 32499/2013,Terminadas,12/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 25014/2013,Terminadas,13/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12409/2013,Terminadas,13/03/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12409/2013,Terminadas,28/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12409/2013,Terminadas,28/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12409/2013,Terminadas,15/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12409/2013,Terminadas,15/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12409/2013,Terminadas,23/06/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12409/2013,Terminadas,24/05/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12409/2013,Terminadas,21/04/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12409/2013,Terminadas,01/03/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12367/2013,Terminadas,02/05/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12367/2013,Terminadas,30/04/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12367/2013,Terminadas,20/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12367/2013,Terminadas,23/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12367/2013,Terminadas,13/07/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12320/2013,Terminadas,14/05/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 12320/2013,Terminadas,04/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12320/2013,Terminadas,14/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12320/2013,Terminadas,13/03/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12320/2013,Terminadas,03/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12320/2013,Terminadas,16/07/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12113/2013,Terminadas,14/01/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12113/2013,Terminadas,20/11/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12113/2013,Terminadas,29/09/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12113/2013,Terminadas,24/09/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12113/2013,Terminadas,01/09/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12113/2013,Terminadas,27/08/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12113/2013,Terminadas,06/08/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12113/2013,Terminadas,25/07/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12113/2013,Terminadas,25/07/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 12037/2013,Terminadas,23/10/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11915/2013,Terminadas,12/02/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 11886/2013,Terminadas,15/12/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 11886/2013,Terminadas,30/10/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11886/2013,Terminadas,30/10/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11452/2013,Terminadas,07/04/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11384/2013,Terminadas,01/11/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11384/2013,Terminadas,04/08/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11384/2013,Terminadas,19/05/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11335/2013,Terminadas,17/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11335/2013,Terminadas,14/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11335/2013,Terminadas,29/05/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 10970/2013,Terminadas,09/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10682/2013,Terminadas,13/06/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 10578/2013,Terminadas,03/06/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 10022/2013,Terminadas,02/10/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 10022/2013,Terminadas,16/02/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 10022/2013,Terminadas,31/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 10022/2013,Terminadas,06/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9717/2013,Terminadas,10/07/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9717/2013,Terminadas,29/05/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9717/2013,Terminadas,14/04/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9717/2013,Terminadas,12/03/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9717/2013,Terminadas,14/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9717/2013,Terminadas,14/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9691/2013,Terminadas,25/02/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 8914/2013,Terminadas,12/03/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 8914/2013,Terminadas,18/12/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 8374/2013,Terminadas,24/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7893/2013,Terminadas,20/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7893/2013,Terminadas,17/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7893/2013,Terminadas,12/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CCC 7719/2013,Terminadas,13/06/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CCC 7719/2013,Terminadas,04/04/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CCC 7719/2013,Terminadas,06/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CCC 7719/2013,Terminadas,04/02/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7467/2013,Terminadas,13/07/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7466/2013,Terminadas,28/06/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 7466/2013,Terminadas,23/05/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 7466/2013,Terminadas,06/04/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 7311/2013,Terminadas,24/11/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7311/2013,Terminadas,21/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7311/2013,Terminadas,02/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7311/2013,Terminadas,20/05/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 7270/2013,Terminadas,21/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 7270/2013,Terminadas,18/10/2013: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 7125/2013,Terminadas,18/02/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 7125/2013,Terminadas,21/12/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 7125/2013,Terminadas,13/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 7125/2013,Terminadas,14/09/2017: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3
CFP 7125/2013,Terminadas,18/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 7125/2013,Terminadas,21/03/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 7125/2013,Terminadas,03/09/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6842/2013,Terminadas,21/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6842/2013,Terminadas,01/04/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6842/2013,Terminadas,24/02/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6842/2013,Terminadas,05/06/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6842/2013,Terminadas,12/05/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 6678/2013,Terminadas,22/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6678/2013,Terminadas,19/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6678/2013,Terminadas,10/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6678/2013,Terminadas,12/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,22/12/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,09/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,29/04/2016: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5
CFP 6577/2013,Terminadas,13/04/2016: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5
CFP 6577/2013,Terminadas,27/08/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,26/08/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,07/08/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,24/07/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,03/06/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,20/05/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,14/05/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5
CFP 6577/2013,Terminadas,13/05/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,14/02/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,30/01/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,14/01/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,14/01/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,14/01/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,20/12/2013: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,19/12/2013: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,19/12/2013: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,19/12/2013: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 6577/2013,Terminadas,19/12/2013: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 5967/2013,Terminadas,10/05/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 5967/2013,Terminadas,07/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 5888/2013,Terminadas,15/11/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5888/2013,Terminadas,13/07/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5888/2013,Terminadas,25/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5888/2013,Terminadas,16/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5888/2013,Terminadas,20/02/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5888/2013,Terminadas,02/06/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5816/2013,Terminadas,09/11/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5456/2013,Terminadas,28/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5456/2013,Terminadas,03/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5406/2013,Terminadas,26/05/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
CFP 5406/2013,Terminadas,23/04/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6
