Expediente,Resolución
CFP 3017/2013,14/12/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,15/06/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,28/05/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,22/04/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,27/03/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,27/03/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,04/02/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,22/12/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,20/08/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,16/07/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,12/06/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2637/2004,27/06/2025: JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3 - SECRETARIA NÂº 6
CFP 2637/2004,25/04/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,04/02/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,10/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,07/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,20/07/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,20/07/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,12/07/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,12/07/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,23/06/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,04/05/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,04/05/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,27/04/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,25/04/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,05/04/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,05/04/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,09/03/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,06/03/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,25/01/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,28/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,26/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,04/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,15/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,11/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,11/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,28/11/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,07/03/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,07/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,13/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,11/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,27/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,11/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,18/06/2015: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,17/04/2015: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,16/12/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,16/12/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,15/07/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,16/05/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,14/04/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,07/04/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,07/04/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,03/04/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,05/03/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,08/10/2013: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,13/09/2013: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 12544/2013,29/11/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 12544/2013,15/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,16/03/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,17/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,09/11/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,12/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,24/07/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,29/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,14/07/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,07/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,16/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,30/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,28/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,07/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,10/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,07/04/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11243/2016,16/09/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 11243/2016,16/09/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 11243/2016,04/08/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 11243/2016,02/06/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 11243/2016,15/05/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 11243/2016,13/02/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 11243/2016,26/12/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 11243/2016,08/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,08/06/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 11243/2016,24/05/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 11243/2016,18/05/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 11243/2016,04/04/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,22/12/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,29/11/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,04/10/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 11243/2016,05/07/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,28/06/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 11243/2016,10/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,10/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,07/02/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 11243/2016,29/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,20/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,16/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,09/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,02/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,02/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,18/11/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,13/07/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,25/03/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,10/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,09/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,11/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11243/2016,11/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 39909/2014,29/08/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CCC 39909/2014,29/08/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CCC 39909/2014,15/05/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 39909/2014,17/12/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 39909/2014,11/11/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CCC 39909/2014,10/09/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CCC 39909/2014,10/05/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CCC 39909/2014,29/12/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CCC 39909/2014,13/07/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 39909/2014,08/06/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CCC 39909/2014,03/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 4513/2021,22/09/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 9326/2013,25/08/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9326/2013,23/03/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 9326/2013,04/02/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 9326/2013,07/10/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9326/2013,09/09/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9326/2013,03/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9326/2013,20/05/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9326/2013,27/11/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9326/2013,04/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9326/2013,28/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9326/2013,08/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3732/2016,06/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,21/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,31/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,08/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,31/05/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,18/05/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,03/05/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,24/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,12/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,22/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,08/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,06/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,06/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,15/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,30/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,30/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,30/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,09/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,09/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,26/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,05/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,14/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,12/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,12/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,31/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,31/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,31/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,31/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,31/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,31/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,31/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,31/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,17/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,15/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,03/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,13/07/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,11/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,30/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,30/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,07/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,16/02/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,29/12/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,15/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 3732/2016,24/06/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2342/2024,25/06/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,06/03/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,01/10/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,12/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,10/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,05/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,22/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,13/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,01/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,25/07/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,25/07/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,11/07/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,04/07/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,04/07/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,02/07/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,02/07/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 2342/2024,02/07/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 11352/2014,15/09/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,19/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,26/11/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5
CFP 11352/2014,09/04/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,05/04/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 11352/2014,03/04/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 11352/2014,08/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,19/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,19/04/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,30/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,30/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,31/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,26/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,10/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,05/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,12/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,29/08/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,09/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,15/12/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,03/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,01/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,01/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,20/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,13/07/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,28/04/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,10/11/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,05/11/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,05/11/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,08/10/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,06/10/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,17/09/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,17/09/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,13/08/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,07/08/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,16/07/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,19/05/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,04/03/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,19/02/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11352/2014,23/12/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 14305/2015,01/03/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7
CFP 14305/2015,14/10/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,07/10/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,20/05/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,21/08/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,28/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,21/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,14/12/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,27/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,27/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,27/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,24/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,24/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,24/03/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8
CFP 14305/2015,23/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,22/02/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,30/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,30/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,30/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,30/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,24/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,11/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,11/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,11/01/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,21/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,21/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,21/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,13/12/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,22/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,13/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,02/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,02/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,02/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,27/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,20/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,20/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 14305/2015,30/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 14305/2015,28/10/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
