Expediente,EstadoSolapa,Resolución
CFP 11060/2013,En trámite,04/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11060/2013,En trámite,04/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11060/2013,En trámite,12/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11060/2013,En trámite,29/12/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11060/2013,En trámite,15/09/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11060/2013,En trámite,12/07/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 11060/2013,En trámite,31/05/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15427/2017,En trámite,07/03/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 15427/2017,En trámite,01/12/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 15427/2017,En trámite,01/12/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 15427/2017,En trámite,01/12/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 15427/2017,En trámite,12/03/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15427/2017,En trámite,10/03/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 15427/2017,En trámite,15/01/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,29/11/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 12544/2013,En trámite,15/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,16/03/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,17/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,09/11/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,12/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,24/07/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,29/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,14/07/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,07/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,16/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,30/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,28/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,07/03/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,10/11/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 12544/2013,En trámite,07/04/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,14/08/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,26/12/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,09/12/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,28/11/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,01/08/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,17/10/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,31/05/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,11/05/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,01/03/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,11/01/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,12/12/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,12/12/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,12/12/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,02/12/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,15/11/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,25/10/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,28/07/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,09/02/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,18/01/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,28/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,21/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,13/08/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,11/08/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,03/08/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,08/07/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,28/05/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,23/04/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,06/04/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,09/03/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,08/03/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,01/03/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,19/02/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,01/02/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,23/12/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,17/12/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,17/12/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,26/11/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,03/09/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,18/08/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,30/07/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,27/07/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,21/07/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,13/07/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,22/06/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,10/06/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,21/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,10/03/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,18/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,23/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,19/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,17/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,05/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,25/11/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,25/11/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,31/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,31/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,17/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,17/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,17/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,17/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,09/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,09/10/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,27/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,25/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,10/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,10/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,10/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,10/09/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,23/08/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,09/08/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,09/08/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,26/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,24/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,19/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,19/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,19/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,19/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,18/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,01/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,01/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,14/06/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,14/06/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,17/05/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,09/05/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,30/04/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,30/04/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,15/04/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,15/04/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,15/04/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,11/04/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,05/04/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,22/03/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,20/03/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,19/03/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,13/03/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,11/03/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,08/03/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,26/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,26/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,12/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,11/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,05/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,15/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,15/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,15/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,15/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,11/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,09/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,07/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,07/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,02/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,28/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,28/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,26/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,17/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,17/12/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,21/11/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,09/11/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,08/11/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 17459/2018,En trámite,02/11/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 3017/2013,En trámite,26/08/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,22/05/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,07/11/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,22/10/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,24/09/2024: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,04/06/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,21/12/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,28/11/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,24/11/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,07/11/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,25/10/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,31/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,31/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,17/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,17/08/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,14/07/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,04/07/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,29/06/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,12/07/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,05/07/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,17/05/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,03/05/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,22/04/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,21/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,15/03/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,21/12/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,16/09/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,06/07/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,18/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,20/04/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,14/04/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,09/03/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,24/02/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,05/02/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,30/10/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,04/08/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,22/07/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,16/07/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,06/07/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,10/06/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,13/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,11/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,29/04/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,22/04/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,15/04/2020: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,15/04/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,12/03/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,19/02/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,23/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,20/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,19/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,18/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,12/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,12/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,12/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,11/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,05/12/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,02/12/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,27/11/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,27/11/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,21/11/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,27/08/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,06/08/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,17/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,14/06/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,13/06/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,03/05/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,10/04/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,05/04/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,05/04/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,20/03/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,14/02/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,14/02/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,14/02/2019: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,07/12/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,06/12/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,11/10/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,05/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,25/09/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,19/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,19/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,17/09/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,10/09/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,31/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,27/08/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,17/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,08/08/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,06/08/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,30/07/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,13/07/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,10/07/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
CFP 3017/2013,En trámite,28/06/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 3017/2013,En trámite,14/06/2018: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4
